Z,N,Energy,NShells,b0,bz,bp,lambda_n,lambda_p,Lambda_n,Lambda_p,delta_n,delta_p,pwi,pairingE_n,pairingE_p,LNlambda_n,LNlambda_p,LNEnergy_n,LNEnergy_p,LNdelta_n,LNdelta_p,Geff_n,Geff_p,rms_r_n,rms_r_p,rms_r_t,charge_r_p,charge_r_t,beta2_n,beta2_p,beta2_t,dipole_n,dipole_p,quadpole_n,quadpole_p,octpole_n,octpole_p,hexdpole_n,hexdpole_p,q5_n,q5_p,q6_n,q6_p,q7_n,q7_p,q8_n,q8_p,KineticE_n,KineticE_p,VolumeE,rho_tau,rho_rho,surfaceE,rhoDELrho,NABLArho^2,SpinOrbitE,rhoNABLAJ,NABLArhoJ,CoulombE,CoulombDir,CoulombEx,TensorE,HartreeE,ExtraE,ExternalFE,Entropy_n,Entropy_p
110,240,-2236.7163,20.0,2.43726,2.59595,2.36159,-0.56501,-13.59341,-0.56501,-13.59341,0.51326,0.40612,60.0,-7.6846,-3.35623,0.12415,0.14768,-1.04314,-0.74629,0.63742,0.5538,-0.03428,-0.04914,6.91409,6.51401,6.79089,6.55599,8.45676,0.14855,0.17584,0.15644,0.0,0.0,21.50109,10.35422,0.0,0.0,-2.3967,-0.77571,0.0,0.0,-0.06566,-0.13097,0.0,0.0,0.21652,0.05992,4982.0091,1607.166,-10182.3556,377.3447,-10559.7003,256.259,256.259,0.0,-84.5505,-84.5505,0.0,1210.8241,1250.4682,-39.6441,-13.2382,0.0,0.0,0.0,0.0,0.0
110,242,-2237.7274,20.0,2.43957,2.7676,2.29044,-0.76383,-13.47707,-0.76383,-13.47707,0.64372,0.36483,60.0,-11.84407,-2.77055,0.09008,0.1514,-1.12055,-0.6483,0.7338,0.51623,-0.03499,-0.04804,7.09508,6.7007,6.97423,6.74136,8.47284,0.38853,0.43503,0.40194,0.0,0.0,59.71257,27.10594,0.0,0.0,6.45203,2.87069,0.0,0.0,1.3535,0.763,0.0,0.0,-0.00985,0.21238,5027.2729,1594.8388,-10201.9749,376.9961,-10578.9709,260.8339,260.8339,0.0,-85.436,-85.436,0.0,1197.0378,1236.5891,-39.5512,-13.9165,0.0,0.0,0.0,0.0,0.0
110,244,-2239.2499,20.0,2.44188,2.77021,2.29261,-0.68789,-13.67891,-0.68789,-13.67891,0.64067,0.36144,60.0,-11.80539,-2.72051,0.0943,0.15314,-1.14962,-0.64634,0.73498,0.51458,-0.03477,-0.04802,7.11092,6.70694,6.98789,6.7474,8.48885,0.38519,0.42999,0.39802,0.0,0.0,59.95533,26.84192,0.0,0.0,5.97576,2.62635,0.0,0.0,1.04714,0.61572,0.0,0.0,-0.16561,0.14086,5069.5102,1589.8973,-10238.5692,376.6847,-10615.2539,261.0458,261.0458,0.0,-86.0037,-86.0037,0.0,1195.369,1234.8605,-39.4915,-14.1774,0.0,0.0,0.0,0.0,0.0
110,246,-2240.6631,20.0,2.44417,2.77281,2.29476,-0.59455,-13.8968,-0.59455,-13.8968,0.62888,0.35731,60.0,-11.44718,-2.65926,0.10258,0.15969,-1.18318,-0.6547,0.73146,0.51701,-0.03455,-0.04801,7.12815,6.71488,7.00306,6.75515,8.50481,0.38301,0.4267,0.39543,0.0,0.0,60.39682,26.69958,0.0,0.0,5.59387,2.43932,0.0,0.0,0.77676,0.49654,0.0,0.0,-0.32233,0.08084,5110.7489,1584.999,-10274.4014,376.3341,-10650.7355,261.1827,261.1827,0.0,-86.4408,-86.4408,0.0,1193.6243,1233.0565,-39.4322,-14.4315,0.0,0.0,0.0,0.0,0.0
110,248,-2241.8816,20.0,2.44645,2.77541,2.2969,-0.47808,-14.12361,-0.47808,-14.12361,0.61487,0.35335,60.0,-11.01801,-2.60272,0.11294,0.16653,-1.21699,-0.66404,0.72782,0.51987,-0.03431,-0.04797,7.1465,6.72447,7.01953,6.76452,8.52071,0.38196,0.42513,0.39413,0.0,0.0,61.03343,26.67723,0.0,0.0,5.29885,2.30477,0.0,0.0,0.52705,0.39855,0.0,0.0,-0.48869,0.02652,5151.6387,1580.1164,-10309.754,375.9654,-10685.7195,261.3155,261.3155,0.0,-86.8169,-86.8169,0.0,1191.7917,1231.1643,-39.3726,-14.6711,0.0,0.0,0.0,0.0,0.0
110,250,-2242.8077,20.0,2.44873,2.77798,2.29904,-0.34075,-14.35679,-0.34075,-14.35679,0.60384,0.34956,60.0,-10.7077,-2.55075,0.12101,0.1722,-1.23783,-0.67148,0.72484,0.52177,-0.03405,-0.04791,7.16565,6.73541,7.03698,6.77524,8.53654,0.38184,0.42478,0.39386,0.0,0.0,61.83611,26.74223,0.0,0.0,5.05786,2.20157,0.0,0.0,0.2727,0.30819,0.0,0.0,-0.66619,-0.02866,5192.7958,1575.2295,-10344.9345,375.5993,-10720.5337,261.553,261.553,0.0,-87.2305,-87.2305,0.0,1189.8592,1229.1718,-39.3126,-14.9125,0.0,0.0,0.0,0.0,0.0
110,252,-2243.5261,20.0,2.45099,2.30116,2.52952,-0.40878,-14.64117,-0.40878,-14.64117,0.40137,0.56873,60.0,-4.9742,-6.69702,0.17724,0.07784,-1.04687,-0.75421,0.57861,0.64656,-0.03239,-0.0483,7.00758,6.53776,6.86822,6.57863,8.55232,-0.06558,-0.07069,-0.06699,0.0,0.0,-10.23771,-4.19289,0.0,0.0,-0.89448,-0.26423,0.0,0.0,0.08349,0.02899,0.0,0.0,0.06658,0.01032,5200.7101,1587.5115,-10379.1011,376.063,-10755.1641,253.1856,253.1856,0.0,-82.3184,-82.3184,0.0,1202.5236,1241.8326,-39.309,-12.565,0.0,0.0,0.0,0.0,0.0
110,254,-2244.274,20.0,2.45324,2.30327,2.53185,-0.42553,-14.8398,-0.42553,-14.8398,0.38578,0.59422,60.0,-4.67557,-7.32949,0.17102,0.07449,-1.00451,-0.77328,0.5568,0.66872,-0.03183,-0.04818,7.02588,6.54202,6.88325,6.5827,8.56804,-0.03832,-0.03978,-0.03872,0.0,0.0,-6.06089,-2.3628,0.0,0.0,-0.59407,-0.1807,0.0,0.0,-0.04782,-0.0029,0.0,0.0,0.00941,0.00507,5232.1036,1585.0879,-10406.8879,375.8399,-10782.7278,251.9455,251.9455,0.0,-81.6703,-81.6703,0.0,1201.2837,1240.5459,-39.2623,-12.3537,0.0,0.0,0.0,0.0,0.0
110,256,-2245.5702,20.0,2.45548,2.37925,2.49451,-0.30816,-14.99487,-0.30816,-14.99487,0.38556,0.60765,60.0,-4.61843,-7.68324,0.222,0.07228,-1.155,-0.7807,0.60756,0.67993,-0.03219,-0.04806,7.04762,6.54593,6.90067,6.58643,8.58371,-0.00101,0.00121,-0.00041,0.0,0.0,-0.16143,0.07197,0.0,0.0,0.08627,0.01623,0.0,0.0,-0.08063,-0.002,0.0,0.0,0.12222,0.00027,5261.2998,1582.3845,-10432.5146,375.5372,-10808.0518,250.2344,250.2344,0.0,-80.9442,-80.9442,0.0,1200.3845,1239.6067,-39.2223,-12.1772,0.0,0.0,0.0,0.0,0.0
110,258,-2246.0793,20.0,2.45771,2.38141,2.49678,0.23228,-15.15246,0.23228,-15.15246,0.44841,0.60749,60.0,-6.16244,-7.70536,0.31425,0.07161,-1.51271,-0.77797,0.76266,0.6791,-0.03263,-0.0479,7.06902,6.55258,6.91869,6.59288,8.59932,-0.00044,0.00216,0.00026,0.0,0.0,-0.07117,0.12884,0.0,0.0,0.07893,0.01253,0.0,0.0,-0.08712,-0.00184,0.0,0.0,0.13413,0.00026,5297.3822,1578.2535,-10460.6898,375.2425,-10835.9323,249.0766,249.0766,0.0,-80.838,-80.838,0.0,1199.1853,1238.3588,-39.1734,-12.2907,0.0,0.0,0.0,0.0,0.0
112,158,-1943.7488,20.0,2.33409,2.40888,2.29757,-8.05751,0.00398,-8.05751,0.00398,0.46258,0.43717,60.0,-4.38305,-3.2599,0.13847,0.17263,-0.83953,-0.78071,0.60105,0.6098,-0.04882,-0.05863,6.17235,6.10193,6.14324,6.15401,7.75596,0.22749,0.23565,0.23083,0.0,0.0,17.27517,12.39731,0.0,0.0,-0.39482,-0.31223,0.0,0.0,-0.33714,-0.22582,0.0,0.0,0.01513,0.00537,3182.4761,1881.8177,-8491.9193,374.8089,-8866.7282,237.7379,237.7379,0.0,-78.1425,-78.1425,0.0,1344.9876,1388.3477,-43.3601,-11.4432,0.0,0.0,0.0,0.0,0.0
112,160,-1959.9263,20.0,2.33696,2.41184,2.3004,-7.79743,-0.4556,-7.79743,-0.4556,0.4287,0.41587,60.0,-3.78685,-2.98746,0.19249,0.17203,-0.92327,-0.7523,0.62118,0.5879,-0.04853,-0.05789,6.18981,6.11233,6.15802,6.16414,7.77507,0.22203,0.23093,0.22564,0.0,0.0,17.17106,12.19065,0.0,0.0,-0.62145,-0.44361,0.0,0.0,-0.33276,-0.22291,0.0,0.0,0.04623,0.02207,3225.9636,1875.3878,-8544.8963,375.6607,-8920.557,238.6571,238.6571,0.0,-77.7472,-77.7472,0.0,1342.4841,1385.7689,-43.2848,-11.3255,0.0,0.0,0.0,0.0,0.0
112,162,-1975.3453,20.0,2.33982,2.41479,2.30321,-7.34988,-0.92505,-7.34988,-0.92505,0.41425,0.40395,60.0,-3.58685,-2.85102,0.25975,0.16352,-1.01885,-0.72067,0.674,0.56746,-0.04784,-0.05723,6.20684,6.12253,6.17252,6.17409,7.79408,0.21666,0.22645,0.2206,0.0,0.0,17.05868,11.99399,0.0,0.0,-0.81903,-0.5544,0.0,0.0,-0.3112,-0.21044,0.0,0.0,0.07317,0.03678,3272.0487,1869.6607,-8598.5198,376.6613,-8975.1811,239.8183,239.8183,0.0,-78.7431,-78.7431,0.0,1340.0591,1383.2734,-43.2143,-11.4918,0.0,0.0,0.0,0.0,0.0
