neutron_number,proton_number,energy,converged,accuracy,chemical-pot_n,chemical-pot_p,Fermi-level_n,Fermi-level_p,pairing-gap_n,pairing-gap_p,pairing-cutoff,pairing-energy_n,pairing-energy_p,pairing-energy_t,effective-strength-G_n,effective-strength-G_p,LN-chemical-pot_n,LN-chemical-pot_p,LN-energy_n,LN-energy_p,LN-energy_t,rms-radius_n,rms-radius_p,rms-radius_t,charge-radius,nuclear-radius,LN-rms-radius_n,LN-rms-radius_p,LN-rms-radius_t,LN-charge-radius,LN-nuclear-radius,beta2-deformation_n,beta2-deformation_p,beta2-deformation_t,LN-beta2-deformation_n,LN-beta2-deformation_p,LN-beta2-deformation_t,dipole-moment_n,dipole-moment_p,dipole-moment_t,quadrupole-moment_n,quadrupole-moment_p,quadrupole-moment_t,LN-quadrupole-moment_n,LN-quadrupole-moment_p,LN-quadrupole-moment_t,octupole-moment_n,octupole-moment_p,octupole-moment_t,hexadecapole-moment_n,hexadecapole-moment_p,hexadecapole-moment_t,LN-hexadecapole-moment_n,LN-hexadecapole-moment_p,LN-hexadecapole-moment_t,q5-moment_n,q5-moment_p,q5-moment_t,q6-moment_n,q6-moment_p,q6-moment_t,q7-moment_n,q7-moment_p,q7-moment_t,q8-moment_n,q8-moment_p,q8-moment_t,kinetic-energy_n,kinetic-energy_p,kinetic-energy_t,volume-energy,rho-tau-energy,rho-rho-energy,surface-energy,rho-Delta-rho-energy,(Nabla-rho)^2-energy,spin-orbit-energy,rho-Nabla-J-energy,Nabla-rho-J-energy,coulomb-energy,direct-coulomb,exchange-coulomb,pairing-coulomb,tensor-energy,direct-hartree,extra-energy,external-field-energy,entropy_n,entropy_p,entropy_t
156,68,-1532.2821529999999,True,5.1728e-06,-0.502577,-18.772014000000002,-0.502577,-18.772014000000002,0.556384,0.309334,60.0,-7.31122,-1.522052,-8.833272000000003,-0.042341000000000004,-0.062868,0.110303,0.208546,-0.998099,-0.625951,-1.62405,6.169696,5.59405,6.000787,5.641724,7.287814,6.168892,5.593962,6.000186,5.641636,7.287814,0.284649,0.33174499999999996,0.297073,0.285005,0.332202,0.297458,0.0,0.0,0.0,21.324151999999998,8.905861,30.230013,21.345229999999997,8.917860000000003,30.263090000000002,0.0,0.0,0.0,0.492051,0.233183,0.725234,0.49951,0.230783,0.7302930000000001,0.0,0.0,0.0,0.04726,0.000178,0.047438,0.0,0.0,0.0,0.132125,-0.001356,0.130769,3090.206884,988.4040660000001,4078.61095,-6283.175420000001,-460.25084100000004,-5822.9245789999995,213.230957,213.230957,0.0,-68.409204,-68.409204,0.0,537.9178860000002,562.227704,-24.309818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,68,-1532.956465,True,7.4503e-06,-0.356257,-19.084923,-0.356257,-19.084923,0.55302,0.30140700000000004,60.0,-7.320094,-1.45538,-8.775474,-0.04178,-0.062421000000000004,0.107144,0.20944000000000002,-0.9874950000000001,-0.6166590000000001,-1.604154,6.202016,5.60789,6.029413,5.655146,7.309439,6.2013300000000005,5.607699,6.0288660000000025,5.654955999999999,7.309439,0.286408,0.333294,0.298612,0.287084,0.333669,0.299211,0.0,0.0,0.0,21.959265,8.991775,30.95104000000001,22.006272,9.00128,31.007552,0.0,0.0,0.0,0.481468,0.219883,0.7013510000000001,0.499717,0.217723,0.71744,0.0,0.0,0.0,0.098939,-0.004525,0.094414,0.0,0.0,0.0,0.15275899999999998,-0.001986,0.150773,3125.164263,983.949167,4109.1134299999985,-6313.104821,-466.63883300000003,-5846.465989,212.77047400000004,212.77047400000004,0.0,-68.019201,-68.019201,0.0,536.663282,560.919873,-24.256591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,68,-1533.345965,True,7.9619e-06,-0.21999499999999997,-19.387412,-0.21999499999999997,-19.387412,0.552984,0.294038,60.0,-7.41857,-1.394887,-8.813457000000003,-0.04122,-0.061982,0.10351700000000001,0.20993499999999998,-0.9802799999999999,-0.607426,-1.5877059999999998,6.234363,5.621169,6.0579790000000004,5.6680129999999975,7.3309380000000015,6.233663,5.6208919999999996,6.057397,5.6677370000000025,7.3309380000000015,0.28737399999999996,0.334368,0.299441,0.287963,0.334704,0.299966,0.0,0.0,0.0,22.54557,9.063522,31.609091999999997,22.586722,9.071726,31.658447999999996,0.0,0.0,0.0,0.461553,0.20511100000000002,0.666664,0.47953,0.203312,0.6828420000000001,0.0,0.0,0.0,0.14362,-0.00981,0.13380899999999998,0.0,0.0,0.0,0.156694,-0.002971,0.153722,3159.545439,979.616515,4139.161954,-6342.205218,-472.914666,-5869.290552,212.226756,212.226756,0.0,-67.58057099999999,-67.58057099999999,0.0,535.452277,559.657003,-24.204726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,68,-1533.4802320000001,True,6.5403999999999976e-06,-0.09341,-19.678458,-0.09341,-19.678458,0.5530619999999999,0.28727800000000003,60.0,-7.518499,-1.340562,-8.859061,-0.040683,-0.061563,0.100824,0.21005900000000002,-0.977233,-0.5984470000000001,-1.57568,6.2667980000000005,5.633872,6.0865290000000005,5.6803099999999995,7.352311,6.2661089999999975,5.633516,6.085932,5.679957,7.352311,0.28776399999999996,0.335106,0.299757,0.288121,0.33543,0.300106,0.0,0.0,0.0,23.0969,9.124637,32.221537,23.120453,9.132294,32.252747,0.0,0.0,0.0,0.431432,0.18978399999999998,0.621217,0.442184,0.188405,0.6305890000000001,0.0,0.0,0.0,0.172153,-0.015612000000000001,0.15654200000000001,0.0,0.0,0.0,0.138192,-0.004441,0.133751,3193.2931350000013,975.421813,4168.714948,-6370.5155799999975,-479.077,-5891.438581,211.595348,211.595348,0.0,-67.131016,-67.131016,0.0,534.290809,558.445244,-24.154435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,68,-1533.383986,True,8.1524e-06,0.026568,-19.956986999999998,0.026568,-19.956986999999998,0.55415,0.282242,60.0,-7.647577,-1.3021719999999999,-8.949749,-0.040154,-0.061175,0.09908600000000001,0.21016500000000002,-0.979944,-0.592062,-1.572006,6.299249,5.645949,6.115,5.6919889999999995,7.37356,6.2987400000000004,5.645522,6.114513,5.691565,7.37356,0.287671,0.335485,0.299618,0.287998,0.335818,0.29994699999999996,0.0,0.0,0.0,23.617125,9.174157000000001,32.791282,23.640189000000003,9.181863,32.822052,0.0,0.0,0.0,0.397148,0.175006,0.572154,0.401147,0.174045,0.575192,0.0,0.0,0.0,0.182578,-0.02137,0.161208,0.0,0.0,0.0,0.096965,-0.006267,0.090699,3226.465097,971.3654349999999,4197.830531000001,-6398.087645000001,-485.131645,-5912.956,210.87132799999998,210.87132799999998,0.0,-66.657112,-66.657112,0.0,533.180667,557.286252,-24.105585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,68,-1533.0611509999999,True,7.2721e-06,0.141963,-20.224932,0.141963,-20.224932,0.5579270000000001,0.277479,60.0,-7.856445,-1.266451,-9.122896,-0.039620999999999996,-0.060796,0.09767,0.20980500000000002,-0.987539,-0.585164,-1.572703,6.3311480000000016,5.657141,6.14291,5.70279,7.394688,6.33094,5.6566480000000015,6.142626,5.7023019999999995,7.394688,0.286583,0.335043,0.298526,0.287204,0.335425,0.299087,0.0,0.0,0.0,24.056555,9.19843,33.254985,24.107091,9.207315,33.314405,0.0,0.0,0.0,0.363528,0.16059400000000001,0.524123,0.36472899999999997,0.160142,0.524871,0.0,0.0,0.0,0.178235,-0.026452,0.151783,0.0,0.0,0.0,0.039827999999999995,-0.008107,0.031721,3259.276511,967.413184,4226.689695,-6425.105199000001,-491.111087,-5933.9941119999985,210.06819500000003,210.06819500000003,0.0,-66.144176,-66.144176,0.0,532.125933,556.183781,-24.057848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,68,-1532.501278,True,9.224199999999999e-06,0.251189,-20.483757999999998,0.251189,-20.483757999999998,0.563339,0.274028,60.0,-8.115935,-1.242134,-9.358069,-0.039102,-0.060453999999999994,0.095177,0.20939499999999997,-0.991237,-0.580203,-1.57144,6.361687,5.6669730000000005,6.169543,5.7122459999999995,7.4156960000000005,6.361671,5.6664410000000025,6.169391,5.711718,7.4156960000000005,0.28355,0.333088,0.295593,0.284612,0.333588,0.29651700000000003,0.0,0.0,0.0,24.321723000000002,9.176574,33.498296999999994,24.412692,9.188621000000001,33.601313,0.0,0.0,0.0,0.334969,0.14591400000000002,0.480883,0.336235,0.146093,0.482328,0.0,0.0,0.0,0.164458,-0.030369,0.134089,0.0,0.0,0.0,-0.021363,-0.009584,-0.030947000000000002,3291.914878,963.5770130000001,4255.491891,-6451.785957,-497.054187,-5954.731769,209.20240800000002,209.20240800000002,0.0,-65.621152,-65.621152,0.0,531.141041,555.152192,-24.011151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,68,-1531.7104199999999,True,9.3061e-06,0.347556,-20.731403,0.347556,-20.731403,0.5706899999999999,0.27264299999999997,60.0,-8.448721,-1.235567,-9.684288,-0.038549,-0.060162,0.090214,0.208891,-0.984907,-0.578232,-1.5631389999999998,6.390036,5.674691,6.1940870000000015,5.719603,7.436585000000001,6.389939,5.674169,6.193879,5.719086,7.436585000000001,0.27717600000000003,0.32877,0.289549,0.278522,0.32949,0.290743,0.0,0.0,0.0,24.272904999999998,9.082303,33.355208000000005,24.389999,9.100516,33.490515,0.0,0.0,0.0,0.319637,0.13075599999999998,0.45039300000000004,0.321874,0.131694,0.453568,0.0,0.0,0.0,0.14815699999999998,-0.032545,0.11561199999999999,0.0,0.0,0.0,-0.073062,-0.01038,-0.083441,3324.4412780000002,959.916395,4284.3576729999995,-6478.200988000001,-502.984251,-5975.216737,208.251867,208.251867,0.0,-65.13364399999999,-65.13364399999999,0.0,530.262099,554.2281519999998,-23.966053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,68,-1530.740915,True,9.337899999999999e-06,0.405986,-20.944472,0.405986,-20.944472,0.57494,0.277591,60.0,-8.708215,-1.284628,-9.992842999999999,-0.037959,-0.059984,0.081827,0.20732399999999998,-0.9589629999999999,-0.58428,-1.543243,6.413422,5.676575,6.213527,5.721175,7.457358,6.413019,5.676255,6.213146,5.720857,7.457358,0.258299,0.318303,0.272489,0.259368,0.31953200000000004,0.273595,0.0,0.0,0.0,23.053685,8.798985,31.852671,23.146195000000002,8.831952000000003,31.978147999999997,0.0,0.0,0.0,0.287161,0.115933,0.403094,0.29111,0.11771300000000001,0.40882199999999996,0.0,0.0,0.0,0.190579,-0.028982,0.161597,0.0,0.0,0.0,-0.179616,-0.008965,-0.188581,3355.324182,956.808195,4312.132377,-6503.316627,-508.685474,-5994.631153,207.011216,207.011216,0.0,-64.72340600000001,-64.72340600000001,0.0,529.691612,553.618085,-23.926473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,70,-1143.833699,True,9.0206e-06,-13.109903,0.5826100000000001,-13.109903,0.5826100000000001,0.485853,0.720249,60.0,-3.400381,-6.268448,-9.66883,-0.06942000000000001,-0.08275700000000001,0.12776400000000002,0.14799600000000002,-0.695524,-1.005156,-1.70068,4.982463,5.0270529999999995,5.003891,5.09384,6.318765,4.982386,5.026974,5.003813,5.093762,6.318765,-0.18187799999999998,-0.194775,-0.188119,-0.182007,-0.197435,-0.189473,0.0,0.0,0.0,-4.3290489999999995,-4.346789,-8.675838,-4.33199,-4.406004,-8.737995,0.0,0.0,0.0,0.001418,0.013326,0.014744,-0.001995,0.012484,0.010489,0.0,0.0,0.0,0.007814,0.011548000000000001,0.019363,0.0,0.0,0.0,-0.000143,-0.000775,-0.000919,1428.958969,1236.594421,2665.55339,-4559.6984619999985,-200.285823,-4359.412639,195.05418400000002,195.05418400000002,0.0,-65.30302900000001,-65.30302900000001,0.0,631.9297280000002,659.55768,-27.627953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,70,-1169.6042320000001,True,6.7428e-06,-12.672626,-0.12480799999999999,-12.672626,-0.12480799999999999,0.41975100000000004,0.775331,60.0,-2.572386,-7.281663000000001,-9.854049,-0.068493,-0.08255499999999999,0.196465,0.129004,-0.760824,-1.012243,-1.773068,4.997848,5.0239400000000005,5.010206,5.090443,6.347487,4.9982,5.023836,5.010341,5.09034,6.347487,-0.152162,-0.16782,-0.159609,-0.152687,-0.171062,-0.161425,0.0,0.0,0.0,-3.740054,-3.7406040000000003,-7.480658,-3.753475,-3.8126919999999997,-7.566167,0.0,0.0,0.0,-0.021725,-0.006078,-0.027802999999999998,-0.02729,-0.005752,-0.033042,0.0,0.0,0.0,0.004415,0.008159999999999999,0.012575,0.0,0.0,0.0,0.000324,-0.00020299999999999997,0.000121,1473.373988,1234.544195,2707.9181829999998,-4627.88586,-205.115809,-4422.7700509999995,196.887471,196.887471,0.0,-66.260233,-66.260233,0.0,631.363324,658.952761,-27.589437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,70,-1194.230744,True,7.7222e-06,-12.7572,-0.8347129999999999,-12.7572,-0.8347129999999999,0.40697,0.940844,60.0,-2.419012,-10.663274000000001,-13.082286,-0.068468,-0.083013,0.228775,0.08884500000000001,-0.805008,-1.023698,-1.8287060000000002,5.000088,5.006114,5.0029010000000005,5.072523,6.3759510000000015,4.9997050000000005,5.0049779999999995,5.002166000000001,5.071402,6.3759510000000015,0.047615,0.056143,0.0516,0.049389999999999996,0.058129999999999994,0.053473,0.0,0.0,0.0,1.2014200000000002,1.242524,2.4439450000000003,1.246019,1.285922,2.5319409999999998,0.0,0.0,0.0,-0.005118,-0.004183,-0.0093,-0.007817000000000001,-0.004078,-0.011894,0.0,0.0,0.0,-9.7e-05,-0.000133,-0.00022999999999999998,0.0,0.0,0.0,0.000276,0.000333,0.000609,1513.302225,1234.117805,2747.42003,-4691.822825,-210.02735,-4481.795475,196.167998,196.167998,0.0,-62.561754,-62.561754,0.0,631.476798,659.009947,-27.533147999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,70,-1219.248083,True,4.9037e-06,-11.125613000000001,-1.473702,-11.125613000000001,-1.473702,0.376663,0.9547370000000001,60.0,-2.021921,-11.049989,-13.071911,-0.07016900000000001,-0.082491,0.6759029999999999,0.085216,-1.2369629999999998,-1.01819,-2.255154,5.024669,5.011408,5.018566000000001,5.077421,6.404164,5.024952,5.010031,5.018086,5.076062,6.404164,-0.0008449999999999999,-0.001075,-0.000951,-0.0008089999999999999,-0.001116,-0.00095,0.0,0.0,0.0,-0.022073,-0.023839,-0.045912,-0.021127,-0.024728,-0.045855,0.0,0.0,0.0,-0.0014349999999999999,-0.001493,-0.002928,-0.001431,-0.0015400000000000001,-0.002971,0.0,0.0,0.0,0.000333,0.00033,0.000664,0.0,0.0,0.0,2.5e-05,8e-05,0.000105,1560.345969,1231.531262,2791.877231,-4759.033964,-215.38487,-4543.6490939999985,198.963336,198.963336,0.0,-66.183,-66.183,0.0,630.455378,657.9534219999998,-27.498044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,70,-1238.280907,True,8.4898e-06,-9.489327000000001,-2.037893,-9.489327000000001,-2.037893,0.33949,0.91706,60.0,-1.7661669999999998,-10.31068,-12.076847,-0.065256,-0.081566,0.19184400000000001,0.089041,-0.574206,-1.004656,-1.578862,5.054618,5.024651,5.041019,5.090167,6.43213,5.054313,5.0236480000000014,5.0403970000000005,5.089176,6.43213,0.054581,0.06312000000000001,0.058437,0.056347,0.065308,0.060392999999999995,0.0,0.0,0.0,1.477776,1.4073069999999999,2.8850830000000003,1.525409,1.455497,2.980905,0.0,0.0,0.0,0.021952,0.014769,0.036721,0.02872,0.015506,0.044226999999999995,0.0,0.0,0.0,0.000938,0.000647,0.001585,0.0,0.0,0.0,0.000121,0.00010400000000000001,0.000225,1607.056173,1225.951304,2833.007477,-4817.911635,-221.25504500000002,-4596.65659,198.76415500000002,198.76415500000002,0.0,-67.54231700000001,-67.54231700000001,0.0,629.057121,656.498588,-27.441467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,70,-1257.2755769999999,True,9.0735e-06,-9.554139,-2.521505,-9.554139,-2.521505,0.402511,0.784054,60.0,-2.544726,-7.645759,-10.190486,-0.063667,-0.080403,0.178896,0.11258599999999999,-0.676496,-0.973769,-1.650264,5.09881,5.059056,5.08101,5.123808,6.459855,5.098241000000002,5.05931,5.0808089999999995,5.124059,6.459855,0.14207899999999998,0.158962,0.14959,0.143316,0.162742,0.15195899999999998,0.0,0.0,0.0,4.007527,3.5928709999999997,7.6003979999999975,4.041513,3.6786589999999997,7.720172,0.0,0.0,0.0,0.138488,0.095126,0.233614,0.150099,0.098143,0.24824200000000002,0.0,0.0,0.0,0.013081,0.00886,0.021941,0.0,0.0,0.0,0.0005,0.000794,0.001294,1651.4802,1219.090268,2870.570468,-4874.130006,-226.757431,-4647.372575,200.247796,200.247796,0.0,-68.288656,-68.288656,0.0,626.16557,653.5365889999998,-27.371018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,70,-1276.1303599999999,True,9.242200000000001e-06,-9.356575,-2.987798,-9.356575,-2.987798,0.462609,0.684366,60.0,-3.353882,-5.919241,-9.273123,-0.063809,-0.079125,0.173281,0.13282,-0.7664890000000001,-0.928214,-1.694704,5.142131,5.090799,5.119452,5.1548300000000005,6.487344,5.141008,5.091371,5.1190760000000015,5.1553949999999995,6.487344,0.188453,0.207511,0.196802,0.188935,0.211193,0.198689,0.0,0.0,0.0,5.532007,4.749213,10.28122,5.543716000000001,4.834561,10.378277,0.0,0.0,0.0,0.18468299999999999,0.12341600000000001,0.30809899999999996,0.19128499999999998,0.124419,0.315704,0.0,0.0,0.0,0.010142,0.008032,0.018174,0.0,0.0,0.0,-0.002079,-0.00020899999999999998,-0.002288,1695.5069449999999,1211.847201,2907.354146,-4929.904798,-232.01873500000002,-4697.886063,202.129863,202.129863,0.0,-68.12007,-68.12007,0.0,623.378324,650.676488,-27.298163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,70,-1294.310643,True,8.033200000000001e-06,-9.065002999999999,-3.4470629999999995,-9.065002999999999,-3.4470629999999995,0.506698,0.6123270000000001,60.0,-4.0676440000000005,-4.8037540000000005,-8.871398,-0.063118,-0.078052,0.146466,0.150544,-0.779291,-0.8891690000000001,-1.6684599999999998,5.183580999999998,5.118444,5.155183999999998,5.181814,6.514602,5.182466000000002,5.119177,5.154873,5.182538,6.514602,0.22082100000000002,0.24007699999999998,0.22912600000000002,0.220746,0.243412,0.230526,0.0,0.0,0.0,6.736783,5.5543629999999995,12.291146000000001,6.7316139999999995,5.6331489999999995,12.364764,0.0,0.0,0.0,0.22018000000000001,0.141819,0.36200000000000004,0.226962,0.140373,0.36733499999999997,0.0,0.0,0.0,0.009848,0.007706999999999999,0.017555,0.0,0.0,0.0,-0.002127,-0.000341,-0.002468,1741.3984649999998,1205.242325,2946.64079,-4986.584616,-237.56488199999998,-4749.019734,204.340543,204.340543,0.0,-69.076723,-69.076723,0.0,620.90922,648.1419400000002,-27.23272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,70,-1311.922852,True,8.259500000000001e-06,-8.786133,-3.896143,-8.786133,-3.896143,0.538271,0.560562,60.0,-4.629322,-4.0646059999999995,-8.693928,-0.062587,-0.077309,0.128863,0.167296,-0.7948770000000001,-0.862301,-1.6571779999999998,5.224545,5.144393,5.190062999999999,5.207129,6.5416339999999975,5.224164,5.1452919999999995,5.1902300000000015,5.208017,6.5416339999999975,0.2481760000000001,0.26687,0.256112,0.24863400000000002,0.269759,0.25760500000000003,0.0,0.0,0.0,7.862406,6.237001,14.099407000000001,7.875757000000001,6.3067160000000015,14.182473000000002,0.0,0.0,0.0,0.27187100000000003,0.169494,0.44136499999999995,0.287159,0.165655,0.4528140000000001,0.0,0.0,0.0,0.019332,0.012386,0.031718,0.0,0.0,0.0,0.0012699999999999999,0.0010630000000000001,0.002333,1788.326854,1199.216177,2987.5430309999997,-5043.507806000001,-243.386639,-4800.121167,206.757568,206.757568,0.0,-70.97341800000002,-70.97341800000002,0.0,618.608879,645.780744,-27.171865999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,70,-1329.071309,True,9.1235e-06,-8.508006,-4.355185,-8.508006,-4.355185,0.5461590000000001,0.531154,60.0,-4.788226,-3.663116000000002,-8.451342,-0.062296000000000004,-0.07701799999999999,0.128394,0.183801,-0.8226760000000001,-0.8582,-1.680875,5.264685,5.16941,5.224231,5.231528,6.568444,5.264806,5.170367,5.224705,5.232474,6.568444,0.271121,0.28936,0.278744,0.272081,0.291555,0.280221,0.0,0.0,0.0,8.911406,6.828556,15.739962,8.943374,6.882905,15.826279000000001,0.0,0.0,0.0,0.318617,0.194363,0.51298,0.340037,0.187941,0.527978,0.0,0.0,0.0,0.02744,0.016484,0.043924,0.0,0.0,0.0,0.004435000000000001,0.002454,0.006889,1834.2911620000002,1193.4638220000004,3027.754983,-5099.366031000001,-249.30946400000002,-4850.056567000001,209.021053,209.021053,0.0,-72.730562,-72.730562,0.0,616.381465,643.492168,-27.110703000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,70,-1345.678725,True,9.1044e-06,-8.206258,-4.847395,-8.206258,-4.847395,0.535941,0.510653,60.0,-4.643594,-3.3895809999999997,-8.033176,-0.061855999999999994,-0.076932,0.13533299999999998,0.19916099999999998,-0.846885,-0.859675,-1.7065599999999999,5.302764,5.1929620000000005,5.256742,5.254487,6.5950380000000015,5.302897,5.19383,5.25718,5.255344,6.5950380000000015,0.288132,0.306707,0.29577600000000004,0.28910399999999997,0.308076,0.29691300000000004,0.0,0.0,0.0,9.812467,7.304019999999999,17.116487,9.846059,7.339086,17.185144,0.0,0.0,0.0,0.334386,0.202185,0.536571,0.354587,0.193177,0.547764,0.0,0.0,0.0,0.023698,0.014719,0.038417,0.0,0.0,0.0,0.004706,0.002566,0.007272,1878.837332,1187.624312,3066.461645,-5153.750994,-255.26071800000003,-4898.4902759999995,210.986458,210.986458,0.0,-73.85557800000002,-73.85557800000002,0.0,614.219479,641.267166,-27.047687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,70,-1361.695625,True,6.6549000000000004e-06,-7.869033,-5.369862,-7.869033,-5.369862,0.513497,0.489691,60.0,-4.309409,-3.1273419999999996,-7.436752,-0.061187,-0.076678,0.151115,0.214794,-0.870816,-0.857598,-1.728415,5.338005,5.214187,5.286767,5.27515,6.621417999999999,5.338069,5.214951999999999,5.2871190000000015,5.275906,6.621417999999999,0.29890300000000003,0.318324,0.306774,0.299977,0.31910700000000003,0.307732,0.0,0.0,0.0,10.529885,7.6427580000000015,18.172643,10.567998,7.663809,18.231806,0.0,0.0,0.0,0.314809,0.19050699999999998,0.505315,0.33035,0.179844,0.5101939999999999,0.0,0.0,0.0,0.007834,0.006761,0.014594999999999999,0.0,0.0,0.0,0.0026420000000000003,0.001489,0.004131,1922.478365,1181.6756,3104.153965,-5207.004856000001,-261.276713,-4945.728143,212.727058,212.727058,0.0,-74.568921,-74.568921,0.0,612.162295,639.1460450000002,-26.983749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,70,-1377.0244699999994,True,5.2175e-06,-7.483841,-5.9092730000000016,-7.483841,-5.9092730000000016,0.485933,0.470879,60.0,-3.912091,-2.908054,-6.820145,-0.060359,-0.07624600000000001,0.17347200000000002,0.23168899999999998,-0.891324,-0.8584579999999999,-1.749782,5.370212,5.232575,5.313969,5.293012999999998,6.647589999999999,5.370295,5.233275,5.314303,5.293704,6.647589999999999,0.30407199999999995,0.32454099999999997,0.312244,0.30530999999999997,0.325034,0.313186,0.0,0.0,0.0,11.0629,7.847086,18.909986,11.108303999999999,7.861122,18.969425,0.0,0.0,0.0,0.269778,0.1651,0.434878,0.28172800000000003,0.153833,0.435561,0.0,0.0,0.0,-0.013924,-0.004515,-0.018438999999999997,0.0,0.0,0.0,-0.00016299999999999998,-7.900000000000001e-05,-0.000242,1966.110891,1175.8662199999999,3141.977112,-5259.662642,-267.449427,-4992.213215999999,214.35337400000003,214.35337400000003,0.0,-75.371866,-75.371866,0.0,610.249479,637.1699219999998,-26.920443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,70,-1391.504216,True,9.9411e-06,-7.039031,-6.456301,-7.039031,-6.456301,0.46435699999999996,0.45260900000000004,60.0,-3.6260529999999997,-2.7083470000000003,-6.3344,-0.059466,-0.075639,0.193828,0.249266,-0.910191,-0.85846,-1.7686520000000001,5.399556,5.2482190000000015,5.338483,5.308166,6.6735570000000015,5.399699,5.2489230000000004,5.338851,5.308862,6.6735570000000015,0.30432,0.32601199999999997,0.312852,0.30537800000000004,0.326496,0.313686,0.0,0.0,0.0,11.417125,7.929867999999999,19.346994,11.457438,7.943774,19.401211,0.0,0.0,0.0,0.206867,0.13031199999999998,0.337179,0.21421199999999999,0.119282,0.333494,0.0,0.0,0.0,-0.035412,-0.016405,-0.051816999999999995,0.0,0.0,0.0,-0.002569,-0.0015199999999999999,-0.0040880000000000005,2010.2564989999998,1170.233899,3180.490398,-5311.844903,-273.819179,-5038.025724,215.89338500000002,215.89338500000002,0.0,-76.416055,-76.416055,0.0,608.476012,635.3339980000002,-26.857986999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,70,-1404.926416,True,7.5261e-06,-6.5830850000000005,-7.006403999999999,-6.5830850000000005,-7.006403999999999,0.464809,0.433783,60.0,-3.693951,-2.512388,-6.206339,-0.058487,-0.074896,0.187195,0.26621999999999996,-0.8840950000000001,-0.8543270000000001,-1.7384220000000001,5.426399,5.261492,5.360666999999999,5.320978,6.6993240000000025,5.426643,5.262301,5.361134,5.321778,6.6993240000000025,0.29985700000000004,0.322916,0.308793,0.30081199999999997,0.323708,0.309687,0.0,0.0,0.0,11.584597,7.8943330000000005,19.478929,11.622545,7.916134,19.538679000000002,0.0,0.0,0.0,0.128878,0.0879,0.216779,0.131921,0.077916,0.209837,0.0,0.0,0.0,-0.050581,-0.026331999999999998,-0.076913,0.0,0.0,0.0,-0.003038,-0.002041,-0.005079,2054.545433,1164.589628,3219.135062000001,-5362.907121,-280.316618,-5082.590502,217.20835,217.20835,0.0,-77.214651,-77.214651,0.0,606.796706,633.591052,-26.794347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,70,-1417.348097,True,6.5479e-06,-6.1943209999999995,-7.565514,-6.1943209999999995,-7.565514,0.473384,0.415313,60.0,-3.9019779999999997,-2.332132,-6.23411,-0.057430999999999996,-0.07396,0.153779,0.279339,-0.821367,-0.844081,-1.6654490000000002,5.451386,5.27316,5.381208,5.332205,6.724894,5.451446,5.274147,5.381629,5.3331800000000005,6.724894,0.29126399999999997,0.31588099999999997,0.300666,0.29184099999999996,0.317256,0.30155,0.0,0.0,0.0,11.574893,7.75663,19.331523,11.598075,7.7933210000000015,19.391396,0.0,0.0,0.0,0.036897000000000006,0.03963,0.076527,0.035371,0.031245,0.066615,0.0,0.0,0.0,-0.057025,-0.032923,-0.089948,0.0,0.0,0.0,-0.0008349999999999999,-0.001255,-0.00209,2097.9819079999997,1158.798076,3256.779983,-5412.353612,-286.788047,-5125.565564,218.282956,218.282956,0.0,-77.307684,-77.307684,0.0,605.149817,631.877675,-26.727858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
