proton_number,neutron_number,energy,converged,accuracy,chemical-pot_n,chemical-pot_p,Fermi-level_n,Fermi-level_p,pairing-gap_n,pairing-gap_p,pairing-cutoff,pairing-energy_n,pairing-energy_p,pairing-energy_t,effective-strength-G_n,effective-strength-G_p,LN-chemical-pot_n,LN-chemical-pot_p,LN-energy_n,LN-energy_p,LN-energy_t,rms-radius_n,rms-radius_p,rms-radius_t,charge-radius,nuclear-radius,LN-rms-radius_n,LN-rms-radius_p,LN-rms-radius_t,LN-charge-radius,LN-nuclear-radius,beta2-deformation_n,beta2-deformation_p,beta2-deformation_t,LN-beta2-deformation_n,LN-beta2-deformation_p,LN-beta2-deformation_t,dipole-moment_n,dipole-moment_p,dipole-moment_t,quadrupole-moment_n,quadrupole-moment_p,quadrupole-moment_t,LN-quadrupole-moment_n,LN-quadrupole-moment_p,LN-quadrupole-moment_t,octupole-moment_n,octupole-moment_p,octupole-moment_t,hexadecapole-moment_n,hexadecapole-moment_p,hexadecapole-moment_t,LN-hexadecapole-moment_n,LN-hexadecapole-moment_p,LN-hexadecapole-moment_t,q5-moment_n,q5-moment_p,q5-moment_t,q6-moment_n,q6-moment_p,q6-moment_t,q7-moment_n,q7-moment_p,q7-moment_t,q8-moment_n,q8-moment_p,q8-moment_t,kinetic-energy_n,kinetic-energy_p,kinetic-energy_t,volume-energy,rho-tau-energy,rho-rho-energy,surface-energy,rho-Delta-rho-energy,(Nabla-rho)^2-energy,spin-orbit-energy,rho-Nabla-J-energy,Nabla-rho-J-energy,coulomb-energy,direct-coulomb,exchange-coulomb,pairing-coulomb,tensor-energy,direct-hartree,extra-energy,external-field-energy,entropy_n,entropy_p,entropy_t
90,154,-1821.471552,True,9.5964e-06,-4.063427,-8.790239999999999,-4.063427,-8.790239999999999,0.454171,0.467369,60.0,-4.647232,-3.829612000000001,-8.476844,-0.044386,-0.057038,0.12369,0.107937,-0.807129,-0.673245,-1.480374,6.07307,5.835272,5.986457,5.886742,7.49856,6.073079,5.831663,5.985166,5.883166,7.49856,0.244217,0.259596,0.249607,0.244886,0.25656100000000004,0.248975,0.0,0.0,0.0,17.499423999999998,10.036281,27.535704,17.547417000000006,9.906683,27.4541,0.0,0.0,0.0,0.675359,0.4715180000000001,1.146876,0.681706,0.474719,1.156425,0.0,0.0,0.0,-0.137019,-0.01811,-0.155129,0.0,0.0,0.0,-0.034756,-0.018687,-0.053443,3123.747281,1430.454248,4554.201529,-7427.086006999999,-101.669318,-7325.416689,233.583974,233.583974,0.0,-77.139667,-77.139667,0.0,904.925838,938.693212,-33.767374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,156,-1829.50463,True,9.3471e-06,-3.90059,-9.091235,-3.90059,-9.091235,0.45984,0.460023,60.0,-4.805472,-3.734388,-8.539859,-0.044002,-0.056668,0.12904200000000002,0.113627,-0.8403940000000001,-0.677754,-1.518148,6.092455,5.843727,6.0026519999999985,5.8949050000000005,7.518992,6.0926540000000005,5.839862,6.001404,5.891074,7.518992,0.235867,0.250118,0.240808,0.236783,0.246936,0.2403,0.0,0.0,0.0,17.230054,9.697892,26.927946,17.298066,9.561846,26.859912,0.0,0.0,0.0,0.4209020000000001,0.335932,0.756834,0.4179310000000001,0.335879,0.7538100000000001,0.0,0.0,0.0,-0.185496,-0.05035,-0.235847,0.0,0.0,0.0,-0.021494,-0.019078,-0.040572,3166.395694000001,1423.460008,4589.855703,-7470.115045999999,-105.585071,-7364.529975,234.201612,234.201612,0.0,-76.51791700000003,-76.51791700000003,0.0,903.129025,936.8222,-33.693175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,158,-1837.21442,True,8.0448e-06,-3.727765,-9.387942,-3.727765,-9.387942,0.467508,0.447856,60.0,-5.025247,-3.563317,-8.588563,-0.043493,-0.056289,0.13384300000000002,0.121496,-0.869441,-0.679766,-1.549207,6.11096,5.851746,6.0181809999999984,5.902635,7.539314,6.111234,5.847849,6.016983,5.898772,7.539314,0.2257510000000001,0.238818,0.230235,0.22693,0.235751,0.229954,0.0,0.0,0.0,16.804130999999998,9.285186,26.089318,16.893419,9.153746,26.047165,0.0,0.0,0.0,0.196666,0.218804,0.41547,0.186809,0.217796,0.404605,0.0,0.0,0.0,-0.207937,-0.068052,-0.275989,0.0,0.0,0.0,-0.00542,-0.016368,-0.021788,3209.318304,1416.581906,4625.90021,-7513.230707,-109.561712,-7403.668995,235.033492,235.033492,0.0,-76.117806,-76.117806,0.0,901.338161,934.958017,-33.619857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,160,-1844.532868,True,9.7788e-06,-3.5678370000000004,-9.674429,-3.5678370000000004,-9.674429,0.477086,0.428347,60.0,-5.307138,-3.283558,-8.590696000000001,-0.042888,-0.055879,0.128893,0.13197799999999998,-0.8730100000000001,-0.674181,-1.54719,6.128085,5.858874,6.032554,5.909485,7.559525999999999,6.128191,5.8552480000000005,6.031354,5.90589,7.559525999999999,0.212595,0.22432,0.216577,0.213806,0.221736,0.216496,0.0,0.0,0.0,16.115119,8.74276,24.857879,16.20741,8.63138,24.838789,0.0,0.0,0.0,0.001483,0.116173,0.117655,-0.012062,0.115552,0.10349,0.0,0.0,0.0,-0.204253,-0.073013,-0.277266,0.0,0.0,0.0,0.009448,-0.011622,-0.002174,3252.519026,1409.601707,4662.120733,-7556.369274,-113.604716,-7442.764559,236.070176,236.070176,0.0,-75.778874,-75.778874,0.0,899.562258,933.109353,-33.547095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,162,-1851.508451,True,9.1495e-06,-3.4363589999999995,-9.946712,-3.4363589999999995,-9.946712,0.48587,0.407524,60.0,-5.588107,-2.994061,-8.582168,-0.042245,-0.055468,0.119353,0.141131,-0.8601540000000001,-0.659014,-1.519167,6.144711,5.865818,6.046583,5.91615,7.579632000000001,6.144585,5.862767,6.045444,5.913126,7.579632000000001,0.197479,0.208158,0.201068,0.198535,0.206374,0.201168,0.0,0.0,0.0,15.238715,8.132095,23.370811,15.319626,8.054035,23.373661,0.0,0.0,0.0,-0.16400399999999998,0.028406,-0.135598,-0.178425,0.028936,-0.149489,0.0,0.0,0.0,-0.180501,-0.069048,-0.249549,0.0,0.0,0.0,0.020166,-0.00656,0.013606,3295.511233,1402.606643,4698.117875999998,-7598.989340000001,-117.688202,-7481.301138,237.116394,237.116394,0.0,-75.435641,-75.435641,0.0,897.7835960000001,931.259013,-33.475417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,164,-1858.240226,True,8.443099999999999e-06,-3.333105,-10.210051,-3.333105,-10.210051,0.493869,0.388236,60.0,-5.856329,-2.73326,-8.589588000000001,-0.041648,-0.055146,0.111953,0.145181,-0.8532549999999999,-0.634347,-1.487602,6.161641,5.873156,6.060993,5.923209,7.599631,6.161406,5.870777,6.060022,5.92085,7.599631,0.18147,0.191356,0.184759,0.182356,0.190243,0.184979,0.0,0.0,0.0,14.254451,7.494405,21.748856,14.323025,7.444775999999999,21.767802,0.0,0.0,0.0,-0.310778,-0.049752,-0.36053,-0.324829,-0.049112,-0.373941,0.0,0.0,0.0,-0.14282999999999998,-0.059518,-0.202349,0.0,0.0,0.0,0.026496,-0.002026,0.02447,3337.99264,1395.62387,4733.61651,-7640.795142,-121.795342,-7518.999801000001,238.104313,238.104313,0.0,-75.059037,-75.059037,0.0,895.9703210000001,929.37544,-33.405120000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,166,-1864.801128,True,7.1220000000000014e-06,-3.249052,-10.477209,-3.249052,-10.477209,0.498667,0.369333,60.0,-6.0507339999999985,-2.483985,-8.534719,-0.041097,-0.054915,0.107342,0.148402,-0.85093,-0.6133649999999999,-1.464295,6.17915,5.881172,6.076058,5.930939,7.619525,6.178966,5.879438,6.075347,5.92922,7.619525,0.165005,0.174069,0.16799,0.165839,0.172944,0.168178,0.0,0.0,0.0,13.193879999999998,6.835985000000001,20.029865,13.259815,6.787793,20.047608,0.0,0.0,0.0,-0.444426,-0.120447,-0.564873,-0.4611520000000001,-0.122933,-0.5840850000000001,0.0,0.0,0.0,-0.094823,-0.045816,-0.140639,0.0,0.0,0.0,0.028867,0.0016760000000000002,0.030543,3379.9082340000004,1388.671091,4768.579325,-7681.930137,-125.918459,-7556.011679000001,239.14481,239.14481,0.0,-74.685817,-74.685817,0.0,894.0897060000003,927.425883,-33.336177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,168,-1871.252995,True,9.6817e-06,-3.178355,-10.752755,-3.178355,-10.752755,0.5040100000000001,0.351366,60.0,-6.254726,-2.255719,-8.510444999999999,-0.040614,-0.054731,0.104859,0.158484,-0.8567870000000001,-0.609191,-1.465979,6.197024,5.889786,6.091608,5.939264,7.639316,6.197009,5.888746,6.091247,5.938233,7.639316,0.147891,0.15603499999999998,0.150547,0.148861,0.154369,0.150657,0.0,0.0,0.0,12.037294,6.145738,18.183032,12.116124,6.077979,18.194102,0.0,0.0,0.0,-0.5494180000000001,-0.175724,-0.725142,-0.574146,-0.18357,-0.757716,0.0,0.0,0.0,-0.042710000000000005,-0.029836,-0.072546,0.0,0.0,0.0,0.02708,0.004047,0.031127,3421.265575,1381.79186,4803.057435,-7722.585536,-130.046506,-7592.53903,240.309722,240.309722,0.0,-74.202831,-74.202831,0.0,892.1446390000001,925.412474,-33.267835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,170,-1877.60618,True,9.3804e-06,-3.125868,-11.025507,-3.125868,-11.025507,0.51003,0.337323,60.0,-6.480011,-2.08529,-8.565301,-0.040143,-0.054567,0.102569,0.177463,-0.8632799999999999,-0.62215,-1.48543,6.214782,5.898594,6.1071849999999985,5.947782,7.659005,6.214764,5.898146,6.107024,5.9473379999999985,7.659005,0.129478,0.136755,0.131828,0.130628,0.13481600000000002,0.13198,0.0,0.0,0.0,10.72522,5.402471,16.127692,10.820463,5.325069999999998,16.145533,0.0,0.0,0.0,-0.596038,-0.203104,-0.799142,-0.6287159999999999,-0.214419,-0.8431350000000001,0.0,0.0,0.0,0.000921,-0.015363,-0.014441999999999997,0.0,0.0,0.0,0.021599,0.0046890000000000005,0.026287,3461.986128,1375.047148,4837.033275,-7762.898995,-134.165453,-7628.733543,241.54909300000003,241.54909300000003,0.0,-73.422765,-73.422765,0.0,890.183943,923.38325,-33.199307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,172,-1883.884633,True,8.6448e-06,-3.096959,-11.283792,-3.096959,-11.283792,0.516119,0.33168200000000003,60.0,-6.708517999999999,-2.019749,-8.728267,-0.039708,-0.054469,0.100647,0.199418,-0.871182,-0.646275,-1.517457,6.2322440000000014,5.9071050000000005,6.122502,5.956006,7.6785929999999984,6.231985,5.906988,6.1222910000000015,5.955891,7.6785929999999984,0.109415,0.11608,0.111546,0.110681,0.114506,0.111904,0.0,0.0,0.0,9.221547,4.598937,13.820484,9.327503,4.536437,13.86394,0.0,0.0,0.0,-0.569819,-0.199162,-0.768981,-0.605675,-0.210793,-0.8164680000000001,0.0,0.0,0.0,0.026923,-0.00508,0.021843,0.0,0.0,0.0,0.014122,0.00393,0.018052,3502.467971,1368.6644199999996,4871.132390999999,-7803.055316,-138.30043700000002,-7664.754879000001,242.715442,242.715442,0.0,-72.73035300000002,-72.73035300000002,0.0,888.2989269999997,921.430849,-33.131922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,174,-1890.092053,True,9.5137e-06,-3.100943,-11.543898,-3.100943,-11.543898,0.523217,0.33365500000000003,60.0,-6.938159,-2.042111,-8.980271,-0.039457,-0.054515,0.098103,0.209489,-0.881743,-0.6628470000000001,-1.54459,6.249428,5.915096,6.137497,5.9637150000000005,7.698082,6.249047,5.915147,6.137258,5.9637660000000015,7.698082,0.086464,0.092147,0.088264,0.087784,0.091681,0.089018,0.0,0.0,0.0,7.412712,3.660631,11.073343,7.524963,3.642199,11.167163,0.0,0.0,0.0,-0.465505,-0.164415,-0.62992,-0.498889,-0.175271,-0.67416,0.0,0.0,0.0,0.032737,0.00047,0.033207,0.0,0.0,0.0,0.006372999999999999,0.002425,0.008798,3543.5130659999995,1362.654762,4906.1678280000015,-7843.356578,-142.51603400000005,-7700.840544,243.83452000000003,243.83452000000003,0.0,-72.722811,-72.722811,0.0,886.509849,919.577522,-33.067673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,176,-1896.39203,True,7.8556e-06,-3.158946,-11.905085,-3.158946,-11.905085,0.5205810000000001,0.336323,60.0,-6.733667999999999,-2.092171,-8.825839,-0.040246,-0.054065,0.111048,0.15321400000000002,-0.953874,-0.598487,-1.552361,6.268256,5.9233970000000005,6.153738,5.971732,7.717473,6.268102,5.923056,6.1535230000000025,5.971394,7.717473,-0.067824,-0.066196,-0.067314,-0.06958500000000001,-0.065263,-0.06823,0.0,0.0,0.0,-5.9170089999999975,-2.637098,-8.554107,-6.070336,-2.5996240000000004,-8.669960000000001,0.0,0.0,0.0,-0.13201,-0.037748,-0.169758,-0.134542,-0.043425,-0.177967,0.0,0.0,0.0,0.028232,0.004046,0.032277999999999994,0.0,0.0,0.0,0.0077620000000000015,0.000993,0.008754999999999999,3584.658459,1357.216267,4941.874726,-7883.905195,-146.79499199999995,-7737.110203,244.984791,244.984791,0.0,-73.746533,-73.746533,0.0,884.7783810000003,917.785215,-33.006834000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,178,-1902.666562,True,9.9776e-06,-3.104532,-12.254804,-3.104532,-12.254804,0.493842,0.325571,60.0,-6.125058,-1.977973,-8.103031,-0.039817,-0.053588,0.112302,0.15445699999999998,-0.922671,-0.590623,-1.513294,6.2881550000000015,5.931954,6.170829,5.980005,7.736766999999999,6.287878,5.9317129999999985,6.170563,5.9797660000000015,7.736766999999999,-0.03911,-0.038635,-0.038962,-0.040779,-0.038693,-0.040132,0.0,0.0,0.0,-3.4726480000000004,-1.543575,-5.016223,-3.620522,-1.545786,-5.166308,0.0,0.0,0.0,-0.095183,-0.028395,-0.123579,-0.103678,-0.032053,-0.135731,0.0,0.0,0.0,0.006875,1.5e-05,0.006889,0.0,0.0,0.0,0.006016,0.000423,0.006437999999999999,3621.018131,1351.388643,4972.406774,-7920.821684,-150.797505,-7770.024179000001,245.044058,245.044058,0.0,-72.851621,-72.851621,0.0,883.1722359999999,916.117913,-32.945677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,180,-1909.007723,True,5.9378e-06,-3.004608,-12.568379,-3.004608,-12.568379,0.4467390000000001,0.33176,60.0,-5.043467,-2.064212,-7.107678999999999,-0.039571,-0.053321,0.128826,0.143215,-0.908547,-0.5785170000000001,-1.487063,6.310795,5.9401230000000025,6.189704,5.987892,7.755965,6.310475,5.939867,6.1894050000000025,5.987639,7.755965,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,-1e-06,0.0,0.0,0.0,-6.9e-05,-3.3e-05,-0.000102,-7.2e-05,-3.4e-05,-0.000106,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,3654.39281,1346.580417,5000.973227,-7956.193166,-154.596402,-7801.596764,244.557035,244.557035,0.0,-71.551888,-71.551888,0.0,881.8018099999997,914.691058,-32.889247999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,182,-1915.25763,True,8.726900000000001e-06,-2.679673,-12.806053,-2.679673,-12.806053,0.348581,0.329649,60.0,-3.111139,-2.048274,-5.159413,-0.039056,-0.053054,0.225475,0.142051,-0.952979,-0.574076,-1.5270549999999998,6.335479,5.948877,6.210224,5.996362,7.775067999999999,6.335401,5.9486620000000014,6.210103,5.9961480000000025,7.775067999999999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-1e-06,-0.0,-1e-06,-1e-06,-0.0,-1e-06,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,3685.274179,1341.88212,5027.156299,-7989.691283,-158.236149,-7831.455132999998,243.517388,243.517388,0.0,-70.083095,-70.083095,0.0,880.5295289999997,913.362936,-32.833407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,184,-1920.448415,True,7.3777e-06,-1.737999,-13.031745,-1.737999,-13.031745,0.363912,0.329725,60.0,-3.4092620000000005,-2.060618,-5.469881,-0.038845,-0.05276,0.446353,0.141477,-1.340069,-0.574815,-1.914884,6.360207,5.957808999999999,6.230899,6.0050089999999985,7.794078,6.3598050000000015,5.957642,6.230571,6.004843,7.794078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,2e-06,1e-06,1e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,3719.836694,1337.093018,5056.929711,-8022.4654340000025,-162.05133999999995,-7860.414094,242.336206,242.336206,0.0,-69.101872,-69.101872,0.0,879.237738,912.013498,-32.77576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,186,-1922.015902,True,7.0255999999999984e-06,-0.739869,-13.271675,-0.739869,-13.271675,0.340266,0.328963,60.0,-3.1052880000000003,-2.061292,-5.1665800000000015,-0.037285000000000006,-0.052499,0.175735,0.140158,-0.726789,-0.572199,-1.2989879999999998,6.383806,5.967544,6.251115,6.014453,7.812996000000001,6.383242,5.967431,6.2506910000000016,6.014341,7.812996000000001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-1e-06,-1e-06,-2e-06,-1e-06,-1e-06,-2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,3758.899679,1332.136679,5091.0363579999985,-8056.225229000002,-166.133993,-7890.091234999999,241.295017,241.295017,0.0,-69.485404,-69.485404,0.0,877.828924,910.543938,-32.715014000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,188,-1922.83151,True,3.6061e-06,-0.497791,-13.515098000000002,-0.497791,-13.515098000000002,0.438436,0.328282,60.0,-5.2049949999999985,-2.063138,-7.268133,-0.036931,-0.052236000000000005,0.105348,0.138818,-0.736653,-0.569689,-1.306341,6.4070480000000005,5.978166000000001,6.271413,6.024778,7.831823,6.406592,5.978108,6.27108,6.0247199999999985,7.831823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,3802.477068,1326.923812,5129.40088,-8089.926912000001,-170.471375,-7919.455537000003,240.3702,240.3702,0.0,-70.392763,-70.392763,0.0,876.29156,908.942078,-32.650518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,190,-1923.557936,True,9.9133e-06,-0.377255,-13.760507999999998,-0.377255,-13.760507999999998,0.520936,0.327098,60.0,-7.384392,-2.058603,-9.442996,-0.03675,-0.051974,0.087439,0.13756500000000002,-0.809994,-0.566547,-1.376541,6.430555,5.988965,6.291996,6.03528,7.850559,6.4301330000000005,5.988954,6.2917,6.035269,7.850559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,1e-06,1e-06,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,3845.701539,1321.746391,5167.447929999998,-8123.300158,-174.788966,-7948.511192,239.64475,239.64475,0.0,-71.260512,-71.260512,0.0,874.729591,907.316059,-32.586468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,192,-1924.116263,True,4.7207e-06,-0.283857,-14.007360999999998,-0.283857,-14.007360999999998,0.588519,0.325307,60.0,-9.476827,-2.046347,-11.523173,-0.036548,-0.051714,0.078626,0.136441,-0.876526,-0.562704,-1.43923,6.454425,5.999882,6.312915,6.0459,7.869207,6.453969,5.999909,6.312606,6.045927,7.869207,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-1e-06,-0.0,-1e-06,-1e-06,-0.0,-1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,3888.295275,1316.6229560000004,5204.9182310000015,-8156.2839049999975,-179.064867,-7977.219037999997,239.104097,239.104097,0.0,-72.043948,-72.043948,0.0,873.1516650000003,905.674853,-32.523188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,194,-1924.670106,True,9.5053e-06,-0.546701,-14.161291,-0.546701,-14.161291,0.539062,0.319855,60.0,-8.284576,-1.996266,-10.280842,-0.035076,-0.051249,0.083058,0.124044,-0.825365,-0.510095,-1.33546,6.495636,6.020917,6.3490400000000005,6.066563,7.887766,6.495667,6.020386,6.348902,6.066035,7.887766,0.101838,0.106614,0.103199,0.102785,0.107102,0.104015,0.0,0.0,0.0,10.516347,4.388252,14.904599,10.614263,4.407572,15.021835,0.0,0.0,0.0,1.34057,0.4211470000000001,1.7617169999999998,1.393174,0.416214,1.809388,0.0,0.0,0.0,0.361201,0.090443,0.451645,0.0,0.0,0.0,0.00691,0.019431,0.026341000000000003,3918.490999,1312.918728,5231.409727,-8184.247709,-182.276946,-8001.9707629999975,238.913864,238.913864,0.0,-70.54061999999998,-70.54061999999998,0.0,871.410935,903.861323,-32.450388000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,196,-1925.962889,True,8.2634e-06,-0.685355,-14.532285,-0.685355,-14.532285,0.516174,0.315622,60.0,-7.719987,-1.994154,-9.714141,-0.034512,-0.049955,0.086241,0.122723,-0.8230770000000001,-0.492923,-1.3159999999999998,6.528633,6.045006,6.380397,6.090259,7.906239,6.528585,6.043466,6.379904,6.088731,7.906239,0.135496,0.148263,0.139102,0.13628800000000002,0.149108,0.139908,0.0,0.0,0.0,14.280276,6.15147,20.431747,14.363578,6.183394,20.546972,0.0,0.0,0.0,1.964758,0.690418,2.655176,2.028591,0.697104,2.725695,0.0,0.0,0.0,0.506506,0.170026,0.676532,0.0,0.0,0.0,-0.002412,0.044962,0.04255,3957.7539130000014,1309.310674,5267.064587,-8219.292457,-186.343066,-8032.949390999999,240.256719,240.256719,0.0,-72.059736,-72.059736,0.0,869.0981390000003,901.477403,-32.379263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,198,-1927.511503,True,9.7703e-06,-0.7539060000000001,-14.99417,-0.7539060000000001,-14.99417,0.490853,0.299245,60.0,-7.001728999999999,-1.848693,-8.850421,-0.034411000000000004,-0.048438,0.097627,0.117703,-0.8524370000000001,-0.467349,-1.319786,6.561054,6.070442,6.411772,6.115296,7.924625,6.561052,6.068526,6.411203,6.113394,7.924625,0.161394,0.180533,0.166755,0.162221,0.180575,0.16735999999999998,0.0,0.0,0.0,17.354442000000002,7.55351,24.907952,17.443310999999998,7.5505,24.993811,0.0,0.0,0.0,2.5254380000000003,0.947096,3.472535,2.6045700000000003,0.956884,3.561454,0.0,0.0,0.0,0.689038,0.267939,0.956977,0.0,0.0,0.0,0.051474,0.086511,0.137985,3998.719384,1305.891833,5304.6112170000015,-8255.665565000001,-190.601796,-8065.063768999998,242.21474,242.21474,0.0,-75.082557,-75.082557,0.0,866.5808689999999,898.8946890000003,-32.31382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,200,-1929.124226,True,4.638e-06,-0.715115,-15.430506,-0.715115,-15.430506,0.4748979999999999,0.29075500000000004,60.0,-6.542225,-1.770368,-8.312592,-0.034473000000000004,-0.047752,0.113658,0.112842,-0.902359,-0.453016,-1.355376,6.592025,6.092821,6.4412410000000015,6.137301,7.942927,6.592033,6.091061,6.44073,6.135554,7.942927,0.180177,0.202303,0.186321,0.18106,0.202278,0.186949,0.0,0.0,0.0,19.755033,8.526924000000001,28.281957,19.851851,8.520918,28.372769,0.0,0.0,0.0,2.910814,1.12307,4.033885,2.999803,1.142623,4.142426,0.0,0.0,0.0,0.793566,0.339415,1.132982,0.0,0.0,0.0,0.074382,0.116408,0.19079,4038.63682,1301.941073,5340.577893,-8290.740259,-194.817896,-8095.922363,243.701062,243.701062,0.0,-77.249358,-77.249358,0.0,864.254405,896.5048320000003,-32.250427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,202,-1930.512356,True,9.2989e-06,-0.605401,-15.807287,-0.605401,-15.807287,0.469169,0.291007,60.0,-6.391532,-1.776187,-8.167717999999999,-0.034439,-0.047678,0.120624,0.112449,-0.925964,-0.457035,-1.382998,6.620854,6.1117339999999984,6.468207,6.155868,7.961145,6.620653999999999,6.110071,6.467581,6.154217,7.961145,0.193434,0.216773,0.199856,0.194264,0.216766,0.200454,0.0,0.0,0.0,21.608334,9.193615,30.801949,21.699838,9.188302,30.888140000000003,0.0,0.0,0.0,3.085286,1.208512,4.293798000000002,3.17747,1.2353610000000002,4.412831,0.0,0.0,0.0,0.770349,0.363196,1.133546,0.0,0.0,0.0,0.039617,0.122086,0.161703,4077.940009,1297.596525,5375.536534000002,-8324.843484,-199.007296,-8125.8361879999975,244.690018,244.690018,0.0,-78.502835,-78.502835,0.0,862.1581269999997,894.346166,-32.188039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,204,-1931.556087,True,8.3925e-06,-0.4783310000000001,-16.137085,-0.4783310000000001,-16.137085,0.471988,0.297155,60.0,-6.5013809999999985,-1.844517,-8.345898,-0.034265,-0.047872000000000005,0.11442,0.112498,-0.915865,-0.470445,-1.38631,6.647981,6.128069,6.493247,6.1718769999999985,7.97928,6.647454,6.126048,6.492289,6.16987,7.97928,0.202793,0.226508,0.20925900000000008,0.20347,0.226059,0.209627,0.0,0.0,0.0,23.066046,9.657921,32.723968,23.139333,9.632432,32.771764000000005,0.0,0.0,0.0,3.084902,1.223873,4.308776,3.170441,1.250421,4.420863,0.0,0.0,0.0,0.650338,0.34835900000000003,0.998697,0.0,0.0,0.0,-0.021035,0.109273,0.088238,4116.869118,1293.023307,5409.8924259999985,-8358.1847,-203.176037,-8155.008663,245.353284,245.353284,0.0,-79.10915200000002,-79.10915200000002,0.0,860.2242640000003,892.350623,-32.126359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,206,-1932.330718,True,9.0211e-06,-0.365298,-16.430061,-0.365298,-16.430061,0.4786510000000001,0.30642800000000003,60.0,-6.728224000000001,-1.951708,-8.679932,-0.034052,-0.048111,0.106319,0.111476,-0.906793,-0.4859890000000001,-1.392782,6.674273,6.142712,6.517239,6.1862080000000015,7.997332000000001,6.673576,6.140079,6.515987,6.183593,7.997332000000001,0.209714,0.233443,0.216124,0.210251,0.232288,0.2162010000000001,0.0,0.0,0.0,24.278017,10.001218,34.279235,24.335094,9.94322,34.278314,0.0,0.0,0.0,2.964718,1.195293,4.160011,3.03446,1.217028,4.251487,0.0,0.0,0.0,0.473628,0.31095700000000004,0.7845840000000001,0.0,0.0,0.0,-0.081454,0.08744299999999999,0.005989,4155.130475,1288.388336,5443.518811,-8390.66212,-207.293754,-8183.368365,245.774318,245.774318,0.0,-79.29742900000002,-79.29742900000002,0.0,858.408416,890.474244,-32.065828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
